Business_reviews,Amount
L9OhJMsHzsEcCo1THz9s2g,5
doDLC83cBMVNLIMhpZWSuQ,5
fRnEtWdAPDuRm2Gh4MmKLA,5
dVWQivhkyOAAzCDwemb2tg,5
vOa5-do5qhRMGWhn_x0_Vw,5
4XgooAaCmaiZBanVQgyg8Q,5
meBwhZs65vWSRI0D6uKD8w,5
asKvpaRdzZyqpIzwsO4KfA,5
wyEWq4ba490HH0bVK-FDHA,5
7I1WngrU6KFEnhIJZEkpGw,5
xHFGkXncmAhT1bSoalYhmQ,5
y_ARS17yh-kxG5Ck7L_kVg,5
x4l6CcIM5mY_Z0Tha6OnXg,5
dqjH5HMFinZBNKBoEtd7qA,5
cPH4-ruqyHHfps8f9-lLWQ,5
2_gRg3_oWK3GoiB-OpcDHA,5
H4aY2GfMyq0Pc2OX7IE2ow,5
3B9vzbshfvEMu_4HZnXmLQ,5
-6xYpkvG91ClVz31JjhJCA,5
G_AtOlZ1LjKqfBsAy_qvyw,5
_lSLO29Ux_Le6VORQ-MTDQ,5
DhGSD9oyVf_ikZwBctSXiw,5
6yc5U5P3WCVEA6CVXXs5Mw,5
KwsTLA3GEmd1dwXC5zqwJA,5
fxKaLewZTSVHQJrv8mlb_Q,5
EMVzeO5uCO-W3zHV8mMDyw,5
MDePpQWpv0vgaO3oi_pxOg,5
Xo4SnRWyz1ptopOYSZN3Zw,5
yXuUziUadQpHld8GAN-nuw,5
t0Ib5nFrOAN9mbBgPMBsDQ,5
Y-CZqsRRZPC6UIhKWzD8SA,5
IDtJHnDQdrIcvFlWtrSEpg,5
2GX-y49AszzlBcZeCBBoKw,5
rDNXWP86KQj13D4aBT8YJQ,5
878cpkeeGmTQMS0B3_cb_A,5
rz1sOseKsNhq5Sbpb6Kzbw,5
4fXSqfv3O8_j45f8PKg_CA,5
mrR_K9L-LN89cqp1dcuwXw,5
a-p-n7JMqAtF133Ckn-DYg,5
J2ljXEpJyTmLgb_akpYm0g,5
mwbSVN9Y08fJWjDyp1jGww,5
DJVdeQHPsiq0ijEyxxaWLQ,5
ujsFpiiGu92nUsjlFc9pew,5
xKJH-0txPmPiO5zDDV0BRw,5
K79KzUHp1srrI-Jb_kTSlw,5
lJJyPTLza8K_uEifyK2Ueg,5
P_PUs00LcD7BWQwwfRy36Q,5
aqmlR0AYz9uHZ_wyLlOhbQ,5
davrrl1D8Tvw0yoULca8EA,5
X9vMb27qMGfzsjvC2-4v6Q,5
ogLw8t6sXVoUTRWuBN6ZCw,5
qKcEyi0idj7cTQYzbhuKkg,5
3bhxChsMIlq3TwSb0KPlUQ,5
nc4NuMvwOd5nvjDT8OMVCg,5
p4Kq3u8JYB2Ccz_LmBy1hA,5
5CrXTuS5gn6RFDGRYz694A,5
keuU0PkRN92M0JrzFcpeyA,5
Q13D46ovD8YF3S2rYlbLZQ,5
Ks4oGHmbLTaDRZPBivnlnw,5
IAd6SjsS3pQqYeS0jcrRFw,5
R3EM8m4No0SWY9A54YKi7g,5
oPazCPt5KWO5CmlG5tjl8A,5
WnNtYpuxOtAjOY0leZLueg,5
JAvURODoSHpCCYaeun4kMQ,5
qH3VvXBAPOxBUT0aFay2IQ,5
rd8V7B18pJigGXZEtGk3RQ,5
znF8yQR57GvmNZRjYLXu1A,5
LPbBte6u5N0P94p1J2FRbw,5
KuUyndw8F08Z-nhBga-1eA,5
iRSvy8AhvW6A27WTSrwJew,5
Nx3eWG8AklirQU3y3eoRaA,5
D9XnYyiJn5nVGrSdhkrWRw,5
VbbFuMERz5arm4sukDRQzQ,5
RY8N4hCtQyWTSsWuflElIg,5
BORjnZazwS256n6gul95qg,5
0aoHa0ltqDmmPOxuSD43IQ,5
kdwqGOQm_08KEmAqlbEjqg,5
tB-3GpTowsOPbmHO3sJEhQ,5
fWOsVSBKB8lkJM9EbEdrFw,5
o7SPfPdk3KD5akAxuj1fLQ,5
K3xx8NPW-xvqOd5bnGavlQ,5
kFTv3zAwHlBauJlmJYWFJg,5
JgFwbdsUGT7cxIn-z7iMTw,5
v0j8vmdc_w7wSKTZHa0vAw,5
bjvhomaz-Hv-JitUzE7A1g,5
7vvSpi8naCuCVCuQSgaUNw,5
JqLGx2zcKVd6YhctqWCNBg,5
wW8biqysap-Suu1JDLskqA,5
Z5hSA4PhkvViHBCbSuaviQ,5
BsKuwU4Xvk5iVK0wQ50LTg,5
N3fYhR5uPDRv9MPw02lZug,5
vixUPc4ab4eeFVWnM4cngA,5
k6Yq-hEKt4D-ZHbMNG63Ow,5
3zuxQb6pOOfHwRxLw9mOIQ,5
CRJZvsth-SBGHvC9nsEcYg,5
0ox9FeKEPSvotx7BhKVxxw,5
MznUIMkeS2j3qXK3xlSFgg,5
v0VTtwLJ9nEIGmMjz4KG8Q,5
f8S-27ATMBpRwcXkRPExZQ,5
pz7g3v9zghpsb_1P7BCneA,5
p_wfvSrIQDmB0S0DEegalQ,5
JFQXbAtuWeoigzGxMi5GOw,5
KaAwtlzSkWBoAa7Ujc3RaQ,5
ISWkfjTIT3LOWvnUSUzcyQ,5
hDCpnlBVm79DjFa1qONKCQ,5
coQA2WS-e4RfsZYIgBKkaQ,5
pQcFNupqOWegs3Fqf93z8Q,5
5XX3Z4FUkpSGHmtBu8rtpA,5
vjwnv2fIOcRm151Yg4AkBA,5
fbdNw2PrY-gf6Xfk-Abuzw,5
gtvmQ4r_P1KYtL3T2zbwyQ,5
ZCetZhHyaASUJCLt5mZuBQ,5
Hqz96v1ymucUKNzIWfEKXw,5
r8UJ7A8O7ebHUHZeufRl8w,5
CpZOCTtzmk7ND7-5Sa5H5g,5
HQolH8hSvmK8mhZc0bYVRw,5
050cbgbcRB8MtSYPzR6nsg,5
HcqkA6NnhzKrycukWX_AEA,5
5cDYVPsbDSoBwdIS6UK-Fg,5
HoZOcQkDabW5zsmIyHuQ3A,5
iYfu9pG5pSNtcPWuzoiUyw,5
NJklz8-5L5NVGAkFITHzpQ,5
T5KRPuBshZLbOOUsNBNsSw,5
tRnOUrnAEJUWrf7SqVKJEQ,5
PVqMNQqpzEiFGVQq8MgQYA,5
yX-eHIG--H3geTNWZ2Q6SA,5
z8_iLOEprTHqvl6D1BUi_A,5
oiwZXy6pMbcSqUq_Gr7VOg,5
_L8_8X1zE9FcNTNZ6Gzntg,5
np2_AgqLEL3-Di0F1TBTUA,5
vxOTFVezyI1R5fgnNkiFHQ,5
Tjv-qmQ4BVWwqDewwANDtg,5
BfHNV9x0ro6rRPzAp3y0Jg,5
uIyOkSEyPO957ioVgAQ6Hw,5
nR7AqgXzWcTKSuAiuKQ5ew,5
b2wftlqsIb5Bqm0EYoRGkg,5
pMbbMGYAd9Ro65Gyl4hElg,5
pejXBPcfrkzGg8QjLQFmYg,5
u6MHRDJ-yfen9lMyMzHDvA,5
dQw-TJNjwj-g7xLzo80CRw,5
YTnrqcyhHq9ot4smSewsww,5
yUkZzbLRINbC356LQE6JsA,5
c4reV-FEhUoKwxNHhy_Hzw,5
R5E6esZU2qOv_pwiKtidrA,5
56lbB-kZ3DkKniCbHYqpYQ,5
au4CVceodChNVa33wBFOjQ,5
4hWMo-MnAauu9bitWpkR7A,5
c5hpjhsUWhyjvuxV9YbLFw,5
RrrgvkKwwq9FHayFKwOI3Q,5
qWb1QVT1cmRsq6D7s-ofcw,5
7bp2pTulPivio_Lx2FBdDw,5
Qfep5GxJqJU0X2cFEeD6ww,5
NxOFWwmFY8aVvxAzOLDivg,5
lDcfyTBVHW3A4aLjo1x42Q,5
62hJ5vLGCtn3XIgOuytDZw,5
hY37vCcu0NAi9xC0izC3_Q,5
Mgf-jjzsZh7-pjX-q-zTLQ,5
go0Bz3WswMf63vV0Fmcl3Q,5
-j-AfgDcaCaWPXIe0yaqCg,5
qWyd2e8vmXL_mYS7fZUz_g,5
ypDJ2xwSCUeDYSqkGE3XSQ,5
r8gB1EKj-YDfmfOm30TSHA,5
i6I82bBMgxkV8RU5JDypTA,5
-0ngqYUK3KQPHyst5hontQ,5
jtkWbRvUw71VmHVjmOpTXw,5
hQcAPRwuYFPAbhbpeNPEgA,5
by4ujtBTb4Ee0F9ycCG5NA,5
IdApDqFnbtEvAzUVSrmxDQ,5
FQizb_NOd8Q6lWO4aEuF2g,5
QlTb2uGfA3ol4xMhtcgq-w,5
-bRfcZpmGDa_oVGmJ0PHKw,5
jfv6PEdL5KchI-DGJlnbWQ,5
qTz9NkuQtUBS9yVfz5yGkA,5
A3rVTfss1Lsm-SIYNL8EfQ,5
DAecoWuxaJeMhEJlg2Q5oQ,5
xdHXSkF0h96AHm0EtXz9Ng,5
J7Lo1D2Clq6ubO2n5MmS9w,5
nvDX1n7k9HsLuefqdHCTow,5
m7ZMD292wH286GK9GGkXrg,5
3O6GR30qTOQLYVT5jMdqaA,5
KSwm9WA4we2qi4TmMASNfA,5
sJlbxk7ZPqfsfuyp0K9s_A,5
7ALZQc35zGG0a1SwSnExJg,5
zTHdN_JqcLSM982Sb669rA,5
m4avr1GuEJdOMWJwmwUHCw,5
SVBhx4NFTQ7WmfUAG3kzmw,5
PPJL9EbIM6B6r86Gf-H0nw,5
hUQfTg8b6p9u6L9zuTe2ng,5
t_SGoRT5yt14OWr64TOulA,5
LsUe6NJBlH1BZMiJM5WkXg,5
DNA6jRC6wt0QXO4zN-BdXw,5
8vjvVJ_U8WXFPYR8uoczWQ,5
xWWINr7sQLHdZaYP8UJWvQ,5
yfL0PSbSPeOb5QQ5uvGjrw,5
ugcxR7KyBU0YLtWlrOskfA,5
ooNB1VZw7XygaxCD9RU8Kg,5
TvWF2EpyyXE4u5EW4grbbA,5
Ecx9KSzfDQ1qCEZGeyITsw,5
_mdevGmDGzBSJORHGA9xaA,5
jHGMj7LxN_0uah7HdJvV2w,5
RhXZ30HQ3hxoirzfQkI5eA,5
SLsLE6utnCMyra-jUz8zkg,5
UVdjtbgV5qW-8URS-02pqA,5
IfS97vCEqENQIilpZrXR4w,5
X6w5NqNaVtvEcqKsaVTyzQ,5
FZuV3X4DI2iRWYGrforBMA,5
92kJ78GyPmQwk72J5m6skA,5
3MlRzdQOWtqoIPOJCD4Yig,5
jcR-r84KHMwu_3AqdZZ7ew,5
a6mc67OAMluLdpkpIBoxdA,5
gmkwys-_V5EzB9FYca_iQA,5
3-O5xBpdj3Gema8u0ur-wA,5
LH9nhaXf-mBAnT3P754yWw,5
oyVUwoVGWFUJ1lybxhyEMA,5
9V-X6qjZug8qFUDNSyyU7w,5
0QmgzzPVNHeNL76B8rwTKA,5
ybKS2qB9MIST0Hl_7ZEDkQ,5
zBLEN-Txkv-HwQnQbWIxbg,5
Y3UVn8ZtCitHds7l5qSs-A,5
1DjntFLW5hHKYYz4aP4yfQ,5
4uEND5go9zoJyqbuO2xDWg,5
XrqJ_nEoAw1uSBuxutcYng,5
_VQbAFHvYi50fJbfxlY6Yw,5
vARxfNL10sNrl0AsZuvXsg,5
GawVow4Z1_rNZyRgBYZgGA,5
r43WSb-owICp-X8vAN8g5g,5
imtbPn9ShAEtMZH6NKkysw,5
f_4jzQDK2UoLo2opixIbIg,5
xr6tLZ6MMyBmOr8EGVAWQw,5
ljmtrOC0off1zJwDfLd0eA,5
ePrrfy2-9M-Yu8WcDsAMOg,5
NToqVTAl9cCs-HFw2UxZfg,5
hGJyIzxZXW3bzsf3GDM54w,5
Uwvy8zFHloS-FQqCUxlSUA,5
1vl5IDeGVO6ZjR64jjdUIw,5
_LOzXlo5UImPz3lm1UBY_Q,5
y4Aw_TAox_6RPgE_x_TK1g,5
62bLtNYVF9DtNdELChr04A,5
SuSKeIbF61mbTc4F8HnSRg,5
D_ikRbZcIPhjeGU-yegz5g,5
ycprb-HyBQ90XccUQGa2iQ,5
Q9T9PKQZSs571tS0lQLoIg,5
HTAyYUMhs-DkV3HpLEM4pA,5
ll6x5_xK-sVgxfu7-RW_FQ,5
l0_be7DhjKzx-tjd7f9I1g,5
pWr3Ma_WY7iOxqMXKa2sgA,5
FB5o8Xa3TWyiPN5BU8Hgag,5
GGNAv3JYltchkmdsw8Aw8A,5
TClZi5OWxDNqKretIKD-SA,5
oqkbdfrXNcFNJBTSFu8RjQ,5
AsVhRKnxwiyTVMdr9Ryz0g,5
CJkBaoXWYI5FwjxmVZPbyg,5
SS6QZgF1jsKMeN5QFZvIkQ,5
Gj6qT1khVT0h0gHGuKeHxQ,5
Qeh-KW3nlQBqh6Y-smHrUg,5
x-C4BC4OtnW9dDySsSDgMA,5
lJ0kV8sQGPPw4Fm7Q5i-7A,5
zjuUgiVXTCfr7-mJOetJlA,5
dtavntS1kj7oT4owtdptkw,5
FQ48qEoMJWxhWkVZZFGCIA,5
Dziu8jSiaeVBipBDwwfxnQ,5
89_ugyCILbmrPD2lm16Etg,5
2yhZklZm-4SmAVYRdPK4XQ,5
jkY8aotwcAlSHCgoZrF49w,5
rnD--R41fEF37Cw0KfhU_g,5
tUr7rlfUGwrFVEiNulJXrQ,5
44FugwIywDjD6TwSESAmkw,5
T5LaBH-ok6U1Pez4lwMG8Q,5
iSWC_A3qie5qRTUVO6Tfnw,5
KE_oM4y1GMI3YMOnnqHqRQ,5
9ItJAhWNEE7OHp0UGhKiLg,5
mEfsbE87r19SINZD3tWkvw,5
s4lVKqRNZ2zpNSa5-eR7fQ,5
pX_ZAzrKkvtA-AE0BxJRxw,5
jr1KzzC1yTKcLlfkmC6OCw,5
RY8I-VP7g-BMfGOSMA2lgg,5
-OXgcqMlrb4aS1FyIX1mKA,5
dM2RXlKMmeuboFLuBI5IkA,5
tmiXkgeiVGc4NT4kjq_sQA,5
fVkyuNElYY3AO4a3SxchCg,5
XfDgchxycc8-Bt4fSOHryA,5
yoN2LLpz99r4B6P2HFCg3A,5
5LPgaULp9GYaNDWUKblwow,5
dlq2kRHNaW7sf9oCGiTC1w,5
5FauFwdTsxUEiafeKAY5Sw,5
b2yXT7DmVD-SL9S_LwCuYA,5
Gne50KDcDsEj5uibdo_4TA,5
pPwgTBQw_hRevkWm1e3cFQ,5
_0sis5-KdPTzkt5fuOwTCA,5
FoEepBtmpw2LQW_6q2nb5Q,5
iG7xc3qn8VEAphgRFf1oxQ,5
OjFv_GH6YteLRUghQ81VkQ,5
vifwj2bEdFwG_efi6jGNwg,5
O4oK6A5wJuVWpYP4IMgUqw,5
1eMzG0bwqQT-075hKX69CQ,5
ERrkZXQhpUruQVUIQJDHaA,5
a2DmlB_z0Llq3G0aeevvpA,5
Djo4HbN_eCgZcVkp8gq-yA,5
_HoHwDA24yv7_Nku9_mOxQ,5
PM5ZzPytIr39LDZkMdGG-g,5
fWm7MLbZ2z8emJ7Lu4KmKg,5
Hy7oJvCAerQg1eTSzY_sCQ,5
Ypq2QlnwiXRsNoUvIF4mWg,5
GJhBc1zmWKoLrhadgwexdQ,5
P9G8VOF8lWe2dnPrPrdWLw,5
j-sxtlf2D6Rlqw6U0zZcOQ,5
HMhmQotXghpIuBGQHjJerg,5
JzsuiA7oyvUf4YoyZ-uR6g,5
q06uxedYSxuNIiULP63s8Q,5
dgMuYzYRXji7PGFmnUs3aw,5
z_erQRagchb6E1aLkC_17A,5
BJ0Z74sTz9sxRr1R533Inw,5
w3iz8749yHKjPEIrSwpKnw,5
Kj_tVji1uLg4SaE3anvx2g,5
Z4EKHRO5EqOpBaNnwcyeFQ,5
6ouCIWnJvZtckH_tWMyPOA,5
yvls6-SocePxxfj_TKHzpg,5
rEZ_kd3cAWR5H_u2n4-WMg,5
BLI4ClHIPMjDr_yy5fk7iA,5
IAiN_XTawpc_TJaBTfTttw,5
Z5-ih_QEZF4H-Aqn-tcYQw,5
C9wgtl2dmS-5Vf0AiWYsIQ,5
-PdjCH0YHOJaYfVGr9KBxg,5
ACN0i6qkbYr60n1pYkp1qA,5
zBy3psy7c3zfR0FEUT3yiw,5
jg75navc2li2ba6FflRp6g,5
uAlZsR2u3sArs6vuuHl0mQ,5
BqThEfcqQD_N-FWoVRyGiA,5
W3TWz-G7KDFqHH23QqCPhw,5
laLe8xk4pgTBLFfKlatFYw,5
6xWQqSQ6nctJ6Ifro4Nrxw,5
R8iN4GNfGW4u0QW8e9P0xg,5
wx4NRIrzgtiVmHlQs5443Q,5
g4fwPpFkKR1zP0IpxjIfxQ,5
aTUEeVhePTsPtzMyIqX0vw,5
_rM0QpGDdFk3Vux2kltQsQ,5
oVDs23d3Q4J0fj30q_7tUw,5
hxwnCZ75lOoQP4CRqjNGhA,5
1KYspvONE-f1RBIQlpunXw,5
OUPpDD9vNQscAQLd9giXvQ,5
jrvTLSMVZrEQt6zBLEb53g,5
pfU_wX_lFVKIBqNexGvy2Q,5
iKD7r01uxosBnLPQSLVBTQ,5
VegLx2inEzN_zWeqyWKAYQ,5
lbtgq7nBjzO3kmN8KNmqjA,5
Sb-DFlpXsPz2mpL5OO-YRQ,5
Y4VxMLogAv-Go3FX_ajnag,5
Abejc-Rwq-73V95830wQPg,5
nhQswQDj-7YtK2YRndFrng,5
qJk_eU6NZtkD2q87cUTMoA,5
65MyoJ_rvyIt9bYaBT_riw,5
R6vMJHcZLYYLdYUhPEYvPw,5
9qnyRLclstF8Ry5jOo0XFg,5
1yaUqxNualSrisnr0s1j8Q,5
6zCJyfA9ZpATCuURpXp-FA,5
pT-RK-MHDo8KJjmn4G0WCw,5
_vkY_xfQOgbkf2qYEt5R_w,5
sMZlQCK356LFyJTcAdq35w,5
x7q5vh2a9WAp2AGoD_YUmg,5
lRSC6MOC-L0epcGXnXcfFg,5
8xV1PeAKQ64uJUTrqqe34g,5
F6zz8MmOCL06pbcyhlgQDw,5
cb4XnNYBJ6YV1ksngX8HRw,5
nOc4sJvuD04e2yqYmIos4g,5
1ndNhi-LKtH7qpFnW3OSvw,5
5frmH18c2hpnjWwaGbi3Fg,5
XAaXtqL1_HsI2t6FEIrA8Q,5
tDKokvnyhtU7lQ8jMojPEw,5
RNqtBnXINN-qU3AJI9hI1g,5
Dt4InCzdN6THDeiTUdELUg,5
wwnKHDsIEopzROlEXKWvBQ,5
HtwME_Q3U9KkGD_CACI4Mw,5
_wokdgd4hgYSpwXrlQ6eTg,5
gRw-rxLFeNzyqa6hKPXD1w,5
lxhqljnufV-U8R4XwnUtAQ,5
_6Iw4dgSxyoINHgtjruu3Q,5
xTtxJ68UN6ob-_ajBCp1zQ,5
-vrgp6IMa3G1CYGhgH7Weg,5
fXh-oDqptfR09XiSoLJpQA,5
fnjKM583kumn7z0Z00Rc9g,5
NZxpEaAQR-YjrzmqYjjW4A,5
q3tvIXjdApKtUQT8DE7_rQ,5
YaBlh3El6NiMeKcFYp8ejg,5
AY3sJzOMc5lzjx7QF3phpw,5
aU5RpFHqUZEbzD7UbpkckQ,5
fQxwqbzEDvShhudp1j_-Dw,5
APreVwcvmY5cSP54JxX3Vg,5
0MqEDytwNX_wBIhzaUpc-w,5
Cq339UhaeR2O2FLLRD-6fA,5
v5mHdeig3WHHcHIuJAGFNA,5
T4RZpKY2xQkWlP-_bGpLCQ,5
SzvGkBl7QFsB_IyCQW7iIg,5
1gusOUHcPCeorq8EHWZaKA,5
YWNg3sjvAq09ioci57jeYQ,5
AobR6FbXcVzagwthMfdIzQ,5
iEMT0tCUGJ4S2qvMkQcVLg,5
rUhuAWQ9SHF4o9iLqhkjiQ,5
IB9t1Zh1rvAQFb7HKiVq1Q,5
wUP5wLs6Weppj3lVTQFXKA,5
5gAbGJdr0uB8MyFdOAzClQ,5
y0cjMQ8H1X3Kb4IVDGjztg,5
jQDXPPEfRlGiiH7kmRfM0w,5
hAhofmWogm9W77k9wvG3YQ,5
d9Vnq4kSgwD-uytxz5wViA,5
_F5HaRhdlTw9dwHzGxyRhA,5
8VD4VDlBk80KRoshywVRaQ,5
Y_XyeCu8AkZyhcF0q5n8Dg,5
YcDlrVzBEiw50VHHKJvMdA,5
Paj09wy8scskcusO-Jmkjg,5
sAm1uIb1eeQpYRPqqv2rHQ,5
oxmrX0Zg2-5cIU7WP50V0w,5
TYrHzlIDoH2vLqLkP6hOxQ,5
uppHXQH6tuNFtqxT8dRHig,5
Ryo0eE_Y0M0KgiYSb-hPCg,5
UBBJcurhjiWq7MIGBO8oXg,5
XwyxK3BRksCQS9BFfwIR-g,5
TJNGbYFqftjUHVtivqiECg,5
mYS9T1hfYLdMAXYJSyxctw,5
4l_qIl_Xae113xZjsWDmRg,5
JsoTxkeZk5a1z1aoKBwBaA,5
ECxd10amzpY8UaQ1liBWiQ,5
qaTohPleCsOlYOYSfIOsrw,5
3c6GaoZQuTQP0NsIesjAQA,5
YmIkFUcMsjcZQYfrjg58QA,5
htyczonLnfQlBjyfgi3SEw,5
v8KUhfdzvPrL8hD_jVCFAQ,5
8YF9UlaxmKfmdu8y-KHB7w,5
Y5GQyWLxePKHyTbz5yqfNQ,5
S3r_pirAZuFIUfrsOFVC7Q,5
hbTMC6PEAn4GzT619gRFbg,5
Z3YrHVQxJYstcL599tx--w,5
z_BCQ14ATiv1fS-wkdnc_Q,5
7L4FzMc4fbkAxFprtgeqlw,5
O1-ti7iOLP_bBR64dQM0pA,5
Bqvf2tm6CXP_4tmAtneu8Q,5
eUvByqEbq3tPFCCv0fdp_w,5
uE05fHI5V2ZWi5Uo9-hwqQ,5
dhz3m3xUFy6-BrU9xTfkow,5
o-mPNuDkMsO7uxOZ2H8w9w,5
p_Lt3QDSL99M4DEy99QNKA,5
zmMLrwNsiHPDBR5C9AfCdg,5
7bRaYlN6PKUsuh5KRQRZ6Q,5
LG7S4WH756C-EwuBfl029g,5
AhX656z2djo9vltZ2cwhsA,5
LX0J0POj4Ul2n474A-JbjQ,5
8Se1vi65ZMUIkLS0rNi4dA,5
mLWZQtqebGFaHGN6Ix6Tew,5
4BR9zp1IMIEEdvrHlNbWyA,5
obcnCsJK7XLa2ld2YsWjCQ,5
oozMN_Gb7i-7MOrH74VQfQ,5
QISg9_me-kDqfneokdNM6Q,5
W2KrErym05nGUaPCAC9ybQ,5
srX8-TIvpFHUGlr-K2sO9A,5
V-c2Qda3yChyANtJVnyCkA,5
Enl56HI77hB3wyjC7RXKeg,5
uCIym7BpYw9uR6yEdXl_QA,5
A33Bp0qss9FvHwZQtLMdlA,5
Dh6RQqIDjqcFh8OlxzoaXw,5
UVs3vIEMSxU7oA78zm04CA,5
yDiLZXnZE4BwWVtIeZAllg,5
GpNfnylP3T2lI6Iawn5Vcg,5
s7mCeZmcgSLNhoUytsAkwg,5
XPvkI0pLdwrd3VE0be6uEQ,5
NYYYWFczpGUGjaQnKrp4kw,5
M6vgouAQEEe-Ux76Ulxtpw,5
pQ7eCSOtLI3CaZX-TEvX4A,5
JXkD3iJm13CdYG0zEWb1Hw,5
XvYw9f1onWLFSWLpw_uL2w,5
E7IAi2GEKCnRaHCJXCWv_A,5
urQ3CPCX43EojNVrQi_B5A,5
j4Sj0xcgSrrJnO_T4ACyoA,5
NlSVSEp2JPrJtuXfMppOcw,5
fWwfbeOmsMy-GUJjKlp70A,5
c1hHu4Qi9zm1lxA9wQfvEQ,5
XnGYgc1v-bVJOM49UEdSBg,5
Fh89wfJE5Zac0c3v8vmH4A,5
moT5dbsX7v6aZgJcwDZrgw,5
t50rOpuF56O-dVttXyIQVA,5
D95GddQVls6ZulnxZAj67w,5
CRDEKl-mhP4N0lyOXvPAuA,5
x394sFj5XUrzp-mkNxjoNA,5
MqbuJwVI97c_wBIvmWa7Zg,5
Aq4Ru61TzI4dhUgIz5cy8Q,5
NGK31ST2C3sT1uwNtAeFdw,5
OFiAoI0uDc96G2qwpnRMKA,5
WTNcKCC4Yc3_zftJeEP82w,5
H7bMkwpEKgobq-bufNG5GA,5
F0auRwj8Ra1WNbopq9434g,5
bYKckOf-le2lE5kk2dgBEA,5
8ClVXWtHL__gdFD1frm3hQ,5
x9CkJI3evO1AmnoTmC6dmA,5
06UUgOsL_QxhXG45JnxD5A,5
1dpjXnlEKc-Ihgku6CtY5w,5
x24ixqmE0mb8ZLzvnVGuQw,5
r0Gz71sm-Wsh4J4kjiaViw,5
Np7MaeSJtljas55GWnCBkg,5
IJiLFFbxmKiTGyKOibv2jQ,5
zK2mxCWqqmjvtElDGEnkOw,5
CbN5fjWPZzbFr9lTIydvzA,5
LK2yuwaT7wTb0A4B-GDpPg,5
oJQb2p1znkfF_ew8OlXfmA,5
C8XvjFtljnGHYhY7xidzeA,5
Ivvdg8NMS3YTcSzPWzqzeg,5
PpmAbtMu8ETQH5YQ82ZIfA,5
lxaSo0sBK36BNDRL6uWHXg,5
-3k7-21VyAT9dfuvIuzz_w,5
xY23J8wG5tOWv9j2LHUNbQ,5
r7Jk4-jXpBs0AfMVSJ9tAA,5
AcAtfvSPBsNDHX20hmAkRQ,5
FwYEADSjUyoENY-MEdyhBg,5
7xKGm9OxjRJA8b9n55gZ8A,5
X9iI5xlG6DDwwXESWgD9RQ,5
kf3HGZiRhCG3Ez6r9MrHyw,5
hSY4s78efO9won8WyLZWQQ,5
2-umg_Bx1WWGn0H3hYGF4A,5
ZWh4bJk5Upc1MN4WH8Mm_g,5
W0ssKXv6a1uMEwgXVR0sOg,5
BVAfGXf0boXVfoH_av5LWA,5
LZp0WEzjTZLMA-WElx9caQ,5
vlS9q-fRhExWy1yt6xJz0w,5
O3fOEg07QOLmrYPIJRMMNA,5
Ku8yvGbMBouMpL18PZb6cQ,5
0qVXO-k8kIqaY-sczfeADw,5
Wwyg2C7S6aIKJBFZaQPbcQ,5
fM2IXobO9Ind3-hs1Qy5GQ,5
dsSs9tWCqDOKcq-lsql5cA,5
8D-7SxEW-HUOqp-TfM2oLA,5
8p9euqoMCbT4AIL_Fgqb0g,5
UfZZoB-DM_XUPNVczifqkg,5
pnYYTkbaiYWbry7xP1jk8g,5
F6i-1Z6GEPKKkLAc4xn8hQ,5
y8KUzZaLJHSJHqX5w6WNOg,5
WqzjwvJxUbAskj8Bje-Pqg,5
M8TlKtx2D5U28U13XGH9WA,5
Pq9DKjU7XByStZ0PZRqZ9Q,5
-hY4Yl_kaB9jO5zk9uCBrw,5
_teHLybrF18Gv1TouqNDDg,5
n9QMrm_NHKBIis8Hg4Ckbg,5
dOttjMSnYM-yE8MBov37hw,5
pZfGMtdPja8uVZsCY0yw8A,5
1c3cZDwKWBG-4rOj02c27g,5
t_cuDiHAB7w7gha2i5VcuA,5
6YGx6zF5RY-rt1kOn5GaDg,5
pBJ9hVagqI4dwj6wPKTePA,5
6RPw23A1ZM2gq5zneM_cXQ,5
D2urir1M5gO0XYdnJxTVQw,5
YIFOvtfJBPCLx5X9M-hHvw,5
vPo6vAPFk90UkQbj5_OPIA,5
mRZaaHLLc3wRBeBLR-mSKQ,5
1N7HNoBF3Lw50oeN4ddxBw,5
nvhKmuDC0Yz8aCU3RAjsOw,5
Bb1ledeGQ66ORs2PEmdAbA,5
lVuGKyZ29_ysUtuIGkMEWw,5
WeGCJyL0O2eKrrpzUIhBSw,5
5tq8E5TtZi1eq3EbP42aWw,5
MOiTfBxpbGHsp_HRqKP5iw,5
3KYmeSe_vuAgQqETbENfmQ,5
F8YjVpOVU06z80KGRNSq5g,5
4SS80kQdF4kyvrEPE7Z7Tg,5
pi-Y1PIT1P0Us03dL6MBvQ,5
NuyVVkgbmhWSmqqM2xcZtA,5
ckz5dDRKVRIX3bdI8KuMzQ,5
X69Aq0QXLYZM5ZiM9amNmw,5
g48DB4oZZU3mD5D1e6l2VA,5
MJkzIUps2iuO3tttlaNf6A,5
nLesjSX7i3J-1HcfBGPzaA,5
HPUHMjKvOD1hGwHn3HbqOg,5
xLAXRxPAFDHV53WeWwGj9w,5
G4_qn6qaTtc1Rq4etW1puw,5
R2FnD07DNWsHjEZNnAHo7g,5
glb3kBNiK2dF4ttYxaPS8g,5
VKFWX_Cd7cTiV3_RPdcXPw,5
602AMw_0BuXubgIwVgEnRA,5
