Business_Checkins,Amount
MLyleK4GYjLpCqjZ_m-YYw,3
OIdtogzbOk-ZPRAYd9d64g,3
HdTGEuChp8bqRMUjnkqgFA,3
vuMGNwO2ySUyU-gDjzYnxA,3
OITpIUXveCGuOjVk3teEcw,3
uxZaujD1ednTa31llKVXkA,3
HdZmeGANuyCQ5voeRS5w7A,3
keq09G3S1lFyt40nR3-uJg,3
keugb9sh5gfaInxNHRncXQ,3
4wB62VoyxfZozMFby6HmQw,3
uiT14H4-TGOGYG-zC_sA4w,3
lqorTtyypDgPtUOiVCze0A,3
HdbG53Bt29qyqYhjl5NDOw,3
wMrzyVdyzQz0JEORf20V2g,3
kfXNLyYtJF-34umaqxu7HQ,3
7fguT__gjYDHCggMGDzGaQ,3
wMcl1F6EEa3ngDh0HsN_vA,3
o7ua-cp9QZ7iZXNvjb-S2w,3
4wgkBsiJWP5Ih0qLQDB95A,3
4x4CErUAcFKzqoD-i_qF9w,3
HeWwfS6B6bZm0SSFTUttxg,3
QsfmrYaoNvfsVM6Bkov8lQ,3
MrB-sRpmzD90ir3CMRlUUw,3
L7Iiy1KBFpWdVyDY3drGjg,3
FNufNXHffHXRUhIqXWNoCQ,3
Sm_pS6t9hby-jmle0N9HTg,3
hrvu2SsI7VHItjLw-0j2tw,3
vMlxQDOMPZOXJ_LqAHJUnA,3
FOCh_0eocG1eI8bXvxCO5A,3
q1LlkxzJ1VEzKedgPrcDlw,3
SmPj735zGjH9F0DmNfTpcQ,3
FOfDLTExXyB-XCP3V8dnCQ,3
xW6anc3eKbijsELT7FLr9g,3
hsVABdu0YXZ2jFLSiUcf-g,3
ht0SdhGP8qJrRX-yNJ3row,3
FP9yudez3dQkjdFHZl3S5w,3
FPF2G2svSMZ_twSPsoU_ZQ,3
6ciTGfQNBTBt8NZW620vDw,3
KExlsujEwRJODFRw1ouwOA,3
2zznf4rq6hpNl_LixQfTRA,3
KFGEAq2roje7xamvyyA8fA,3
htK289P8_5AhuTGM99tlUA,3
3-W-ZLIEmj7-C9DW5zvLwA,3
KFGf7-2Q2fzdp5ysdl0qXg,3
xVYdJNgKKqa0yk4hslEQDg,3
SivydCgi0WfIB4VDK-ijDw,3
xVSWSuOQ5FPf8E34tvh-RA,3
q0RGq6-qbvVbSUpu2CNYxw,3
SmfhFEmNE6g97_OIlSkoeg,3
FNfsHMhIMzygO_S90EDxcQ,3
S8Oj5MfMZWOHmxrZ7Ex6_g,3
hrCJDQ7M4NcmemRjREpEMA,3
u6pVkllJe4dq9JA27qNeiw,3
SsVIglGdHvMKAgj1WMlNsQ,3
2x-jcBQm4L3b6olbbUtwtA,3
hoU63plwIkiXJJx6EElD4w,3
vBwDwbU52z6Daw29McXCCw,3
nZZp9iH5moVwenKDbS9WpA,3
xX7g8pMob-UOqH62tBrZCw,3
SrdyKZtZwRa1dM8BugXcEA,3
hofPeOqyE9LRx0NzbvH0Qg,3
SrU90CmtWmcxUtmUGjEeFw,3
hosTUPB4BiyQUCyOtVytrg,3
q2_Y4VOb1y0hZsRe1gDz2g,3
vBn7oOLot5NI77NgChkqwA,3
SrAwZkZaQtniHw0XDQsIcA,3
n8kV8lXl7yINHhTq9CX2Lw,3
u7Dn-x_7mfJcy2TrSraNeg,3
xX254QVi_tfpo3XzdO0s-Q,3
Sq4Nw8r3_yPSMFi_zH4Epg,3
vMNR7pvwQDPtdf1Wuxqn4Q,3
2xpofVoZUM9YyCxUFC8q3Q,3
hpqQzqZdsa3ku36drAAwOA,3
FNVICJmHW_DfbSLb1LT1nQ,3
hr3_zJNr3zK2yCZSIJEzWA,3
hu8L8Vswbg7HCbSJzf6pCQ,3
FQQ-Dt1oqKzCaG8hhs67CQ,3
hu8kV0MHWKBJrWbzFzfsWA,3
Sib6a_2iNqshTi9dBTiPxQ,3
SegVfSXRuEzOUeCkKH0dYg,3
xU3imh0Rxst6D2Ctd1AJHw,3
SeLZmaxWKWYPuHM87kNp1w,3
FTDUkcazTbUV-qzet-eTIQ,3
KHCQfYVQFgUWgF9mFEwCFA,3
xTcxIk3fTL5sn4LdIRIwoQ,3
ScY6yzo64qE9GaGMVQBO1w,3
xTVYKKFt7tKfpKj5nzUSSQ,3
Sbwkmfb-BsU7-zev5E6uug,3
SbfyZ6YFBvzLzylvrSzU2w,3
SbMcDs06t7IPgXALJ2aNZg,3
Sb7-PFT3cit3848xcsGZfQ,3
hyx4lFpIiOxAK35CASMBEw,3
KHFx7s3qcdRnwXfF1HtMgw,3
hzX8Zrsxge4PXXKs_XAeqA,3
FUCNKoMYFwmQV-g0bPVSoQ,3
8Z19p3OYOle5rLnm45SzAg,3
SaEC56OhVNcmKaBNS0Lw0w,3
u8ZqetsxlYIctcJfrhlq1A,3
FUWzAI-8GjKmczn9c3oZ_A,3
6a_d8HvXEmN6DQaoaTptKQ,3
n5GgAkIWdp6kD9SUg2PLEQ,3
6aVjQZnkUETPbU-qwM9qAQ,3
KGcpgfmsWjseNRHrvsn5gg,3
hx9B5qcmCYON2SZhiuAz5g,3
hx8MlRfQCuKB69SGbaEiKw,3
hvUok0b9wFFNxno1HXM-WA,3
n7EkVFRN5OumR6XBuyGsxA,3
huKFqRY8O6GfwW7mh9SH1g,3
300_HrPJkulWGKcZVM60rA,3
304jNC7qXTRqZNWfYoNyIw,3
30AVuTNSizwqPQO0JtSrAQ,3
ShjCOB5ZB1Zu0Tv1w12SYQ,3
FQzcEDKgvXZQYH_IT_hXng,3
n_AeE9Kr75Ot5i-JvwSBTw,3
hvN_12-k_q_wbfOfjM-HSw,3
ShVJ63RvUwda3OtvHaFLPA,3
JYgsQrCI1P6iObIIqyD3zA,3
6vSJGLY73au2lvgmXIeqXw,3
xUuWmc85BMczbadRsf119A,3
n6zEr09OC7WigrxfQ4rjQQ,3
q-oZ7Bz4QAbQHmgoB7WclA,3
n6sjUe18SUp1dYRjFB-a4g,3
6but_XDck8VMj6lMC-Pu3Q,3
Sfq0kteZEfFH7YLiY52_oA,3
FSOXvZndZEh851JiWhc7VQ,3
JXzSTqDWKIxXk0CbnZJNTQ,3
xUNJF8XiObiqkHWnJlJRug,3
6bX5F4kK6f0h2qDoNTBEJw,3
n8qifBvmIhSZxUUe92gzSg,3
hnuBRZa73IS7bSNcHaZPFQ,3
2whW4Ko3ZvtPtLvlrSDsSg,3
SxcJqWCde4ECNInU8FJHPw,3
8d6Jz-7uJvnS1WqCc_uGLw,3
FFDJ0YEY7J2nGGFK32tMGw,3
Szp-vcv9BLJGyGw5H-iOFQ,3
8cs1vFyyrzv1j2a8gg7bvA,3
FFRb_JaP6D1ws_GFuJI4og,3
hix42wBkcK995l-eDF70FQ,3
hjFG-_2hsjrdvu9kH52jmQ,3
SzSjphaRFQvRLXgCtOO_kA,3
K9WeFqsGnQXTPFskzYCPAw,3
FF_IVF3GTZgJB5Arj1VPhw,3
SzJKJMAfSUCwKWONJV62CQ,3
2tfOSkxCtjyZfRVi-uiuig,3
JaaP5r5Ddus-Lfaevgih5Q,3
FFafyuLolYusnle5dBHcDA,3
JaXdU6w5R7rZ4M_6jHXAeQ,3
q5Hjagymj3-RrzeBV0uIKA,3
hj_hcM2Xi69Vh1i9sGav6Q,3
xYiX-4pUmSFu6JLGobEFKw,3
2u0VeSqc7f8cLF5BUedvCA,3
hjpkwT4j2-DDfNQayxHRKQ,3
K9WtyDRafGUxLg3fMiQ_ag,3
8cYK2gjSlon-sXhzFR46XQ,3
FG-uAc8ECF2foFCIK0xhww,3
2siLuXZHbG0KNOUgOkGiEA,3
T-Ys6oMGyc6Qh0tFGDc5DA,3
2sTSM3x0kWafo1SlEEWZHA,3
T1ZMdMt06W4KMktI5dC9XQ,3
2rClc7qIZIkQhnhhC7xf2g,3
nBabRjBJO2NhiAQ2IeOnzw,3
vKq53JMpZGATGhq-KqzOEg,3
8ef1Xe9RNP1Pv2x9h6-KFw,3
6teUhC1N3bSFJX4dcKfrHg,3
8eaqI61j12B5iVp0yc_stQ,3
FCrQzMkP_TZgcfzGgKzzCA,3
FDG0iWM43AKux-_q8zQlIg,3
hgdh0gKSczCIjLikWtZpGg,3
K8apHCIJuZeNtXILShe3ZQ,3
T1ZHGfHodOYo076DZG5K4g,3
FENkKE-WSZ0of1Cwh1KkZw,3
T1RGDX67gMCmzJ3cSTJwpA,3
q6UEmfjz-Q_q7LqLGkcv6w,3
hh4qsFHLeRdCFzdHFd2UZw,3
2s5lNFhwWm_nBl3BFvrjLw,3
FDZ2mzcVL_ohrNgSDfB2Bw,3
hhNS9XW6cJHcb8mygtpowg,3
FDooTl6tw3Zk_0D2MwXKcw,3
u5EyXwNVHP3z7-ra0OdhLw,3
T0WFtl856ORT4G7ZLfh3Dw,3
nYLUaaw-cYUrqxmID0QzsQ,3
2u97GpXk_Q1ARCO8EwFXNQ,3
nAY04og6UDsS2ZXK15RDVA,3
JZwg8dFZqhcWxTjOgeZalg,3
FGF3IfVqp-Ql4gqNush0Iw,3
SvAmI28Ku9SsMVwOQZEZQg,3
KBmK0LK8n5jpgq4ZyeueEw,3
Sv8rzdwUHrugqlJiAsOOtw,3
Sv2g2E4KFDl-b_Wjhf-jTQ,3
Sv-JrWKjZpUGHmH46_XITA,3
hmXAG0vhF6oWosfo0-eu-g,3
FJjZX7R_qLvKBaHtOCLV7g,3
hmmNfcnQ0PH1e9lpbMvKrw,3
FJra60xWap8g_F5g4x9tYw,3
q3QCYuhI90WuPW0__x0kQw,3
FJv4-EVwmbtaxVR4cVK9KQ,3
q3P4px0ZKfkUKrsZ-WT2oA,3
hmrTvQWYkO8UedTLlIHkYQ,3
hn3-6Oa6AzjZ-VmZ9BUw2A,3
n9AMS85MOdmqDTAWrWvHHw,3
vC1woyaYV9IJRJLaKgn70g,3
u6jXI15EQz_ZEEyM9CKunQ,3
2wcJdD5jOM4OQhImvBMfxg,3
FKvxDqnsNGuLkqpW5Ldh7A,3
FKzZU6drY-_TFOPRZunlmg,3
JZyIN6yA0xnAV2U_0RB8Qg,3
6dk0z0DsNAMgqLLuKusNaA,3
FLG3yDKoSnfCbR3oRpNHqQ,3
KBjvx0359TsM8HWc93J_ew,3
KBWHXEI314W3Udm36PHQ-w,3
n9ffWIUyzJ1MPT7Rfk-Xfg,3
Ja2Q4PWhGxHJyJ4z6sqFOg,3
hkTSNqeVD0U8-nVGojWL3A,3
nAXL272uOLU5JsUVo15A4w,3
nA8OwIMCvBXVbEJALcF4Yw,3
KAB0exTXW77PIfX3tHoX2A,3
q4YUVmQ6ZsCDWy-KEfjKuA,3
Sx3GB8qmeYZ1bsW0byxxdA,3
SwsJnao2G91T9LmcBuEiDA,3
KAShxVv6oTtYeX9D_n7Vxw,3
2uRS3rLzSyydpZQXJQO9TA,3
2uYa1nDagcUp3QgR87eyVA,3
8c5MGjD7UiqPAQKvh3UKQg,3
KB3rcAVEX4QIqadIgGg6wA,3
n9v21hxrKD7Fw-RboSDZNw,3
SwB8Xh8m-sjJJ4XwW8kEWg,3
Svm8MB25JPTYqyzcgOYDBA,3
xY23J8wG5tOWv9j2LHUNbQ,3
FIYP8kRtWHzJt5PqOr8UeQ,3
hlqocGzxLKZLgUymTQZ5Dw,3
SvlaBcTzfvYQleBiy3WQCQ,3
8c0r7olQSYGcws0bTd3ikw,3
SvekhCGUbDWDpLPA0FIeHQ,3
KAo1g01rLgtU1l3QlL5kHw,3
vO7ceRkQsWUrncIGw0ZBhA,3
JXDdh0aXNCggwJ-4DZnSFA,3
pzENZQVxZEoSxljY_WVhKA,3
SGY1Y8F-2Pg8Gou6ohIr8A,3
FeYw1_CFvfaApig__shkqQ,3
SJlaPiAHtwQHxceuQblklQ,3
JR5hwITyjSoiTO9uJODLxw,3
SJZzEEtqao4IHgPRhWKi3Q,3
SJ9sdOyLWtiuULMJs_kLlQ,3
6yZ2-zmRDw7sTesRn2QAug,3
i9e252X5iQHvGpOAb6ewUQ,3
3CKwaw7Z5_mkG54k79JaQg,3
JQbynKjOI7ykffS4946M6A,3
SIOptKy5V6OS7JpU78sKVg,3
i9yd8EPVhzeV9LvQ0xHaHA,3
i9zqoiryCTHbcoUv-c4m9Q,3
JQTXl7rD3qOWHzS05Ez_Sg,3
SHyrsig56x_XNcpn7uL6vw,3
8U0qdUYe3_nG7nMug0-YAg,3
myZ_JfNf8bOp6lLrDY9QHA,3
3Ca73CQ65xj7yYnzxXCe1Q,3
pt36leEXlNTRLMMY6oXO4w,3
myNnGDtWtbbxpupXEo2Cog,3
8U-j_Xz3WMwlI7UTr2zt4w,3
Fg9n7bqs3xqjA7wFAD4WUA,3
mxxlV59BSA0Uh3X_gev4Og,3
6ygsQGwJHxuox6J7lPEXmA,3
KV6FmB3ZLRNBfK83uzYpHA,3
FeX__MfCoWvMuwktgHdrVw,3
Fe9EpZvrrHFOzYgX4ApwJg,3
KTn9Tth2L3rxkU6voGH5rg,3
KRXkcO_eZrdaNrejXJwOYw,3
SLW8KhSCtXkY5XE-FMwk6w,3
KR_sbvIHRAyBj-osH_kENw,3
3AjE3ncLXaLz26_hAC0Xrg,3
pvC022Q2HIsSg0dNksS7bQ,3
SLFAsXSTiOSy4wEqlukKwg,3
KRe0D1oAGQj5cOiuXcJ-Ng,3
pv7tF4zQsT1xsAZyzbWLgQ,3
3AuDR9LA6a8MvizdqaDvow,3
KSXlUjgWeQaIMFLKbcgwmA,3
SL8PnzVHkqqnfLXgkzsKMw,3
JR7TXKwD-z99NXvFIOk6Ww,3
vQsuz45pI_8htqy8k-1ZRg,3
i8QvfAHatcEriBTgb9NgUw,3
8Ugl-3FY8nWPt6Q27LZlBg,3
SKFGoy2hlGmivK3jCODaIA,3
SKDVRytqyzLZ5_8Jq3sKWg,3
FdgVESCxDvgvS8f4m7rYbw,3
FdnSpXNa1kv5L76LjlSp2Q,3
JRJz7rRNFLB2NErjyd8Kpg,3
mzJ-47N4BG23xddgzlRDuw,3
SK4N4eZbJ-RV9wOjXOnU0g,3
8TulABhI0j9-r-ce0YfWSg,3
mxl0C_Cua7XXg1nhJGPnVA,3
SLccQ_6ElFQ9bEdbRRlH4g,3
JPYZb-r8rOLDwo3xb6h56A,3
SCz610NqeSuoXCLjxQjUVQ,3
SCwIR1-eh2VdfL-prPQayA,3
KYlu9adnLdp8_f7ctDBDtg,3
SBs30RyeoiEU2LjeiH1YFQ,3
8T8tJTLLLSp0kX7tCm5liQ,3
SAxliKg3diYIDoLnJl2t2A,3
KYnWR89cF8UtnyHayDdXVg,3
SAjg7WnKf9lMeBAmszIdTA,3
SAfcQECTvbjL_go6qn7gHQ,3
prWNcXVDD2_MB1LqBRaAkw,3
iEMT0tCUGJ4S2qvMkQcVLg,3
mwNRwT6Hh-8W_BjpIgaxVQ,3
xM2zutXv11alems5TnlC5Q,3
KZ5w1iPH1bSnf-wBEYgtQQ,3
FiV2VS-AXjnN5NyKKlKw0g,3
SA-VpBaLN_2EOdleUk0uOA,3
S9ntZDiRTSvDNbYBpg9Riw,3
iEu089Z_6Gkn9YAnGZw-kA,3
S8gQ03YBEFk5gDIa46aBPw,3
Fj3VdOUazhs442m9dwQREQ,3
iG6daEyP2qZR1Dc1LMLLjw,3
Fj9giv4GMCdxBkJH5hqx9w,3
iG7MjR1dncukn2yo_Tzh4Q,3
JP-PThTomuTM1cCIUa9beQ,3
3DqtL3UVVVwTjaA4n---sQ,3
SDYBtlgb-j14ERrXOEPi3Q,3
psJpUZCBL81df3JPi4rkEw,3
JPL6DDv-XMHOr965ZY8qdg,3
SGHotLkhi6X3yAtxJn4uAg,3
SGFtZVFKsrM63vwhpQiytQ,3
Fgm1q0z4FEh2GqYZo6saSQ,3
iBGR1hX6To3FGtCgCgDtqQ,3
KXVn1sHOBrLvARWYUhI-lg,3
6V7QeS564sIBRY9Wq_zjmQ,3
iBYxRPp74ysEJ9R1IFOLRA,3
SFTbeRWrZkTR7nERJ_0ofg,3
FgwW9t4RPBUSn-PehPhq5g,3
KXm3Q3nloJDD5_DLjZqtXw,3
pry8OZlv4CFcz0qs2zdajQ,3
iBv2QmLu4UIPy2GTXfyTGA,3
8Tct22hoMbH7_xZIbxfdMQ,3
6yqH46TMr4GfE9lHR_iDFw,3
SEhPM01GwJJTOr7RfeGuPA,3
vS9tG2b46HHA2Z86Bcei7w,3
KYSFJum54BNdhX_A8kNMvA,3
ps3_Cfg3Rad464aXa71PqA,3
xMceDFhoPmp40YjGSjFRxg,3
SDYbtInZIV9dpf7F9EhC7w,3
KYgzzGIigC2F1hvQ038brQ,3
ncg9RXbZrSJDauoVOgi0Hg,3
JSOckTNA9SjiRBLnx35qBw,3
xSYKFRv8Bk8D3V9oxWPQHw,3
n2I9f9qWCMVVngqV5h3ILw,3
8YKdYABbqWVa6A8OLG20Kw,3
JVkVgpRYW4x1Zqmwf_rSdw,3
FWbeZXgixrLwGi7Cxi-QmA,3
xRybCuGhKkGi6Y-FcrmHZA,3
KLp0HTfQSbmTSNH0MLrF6g,3
8YChF-hvB8wYDMxSDnvwzQ,3
SXi7MvDSE0R3NOfHm9nUNQ,3
FXW5f05b9u46c_7lxRUUVw,3
FXe8PLNQLFpP7QkOOzSJ5w,3
SXAnpOy1-GKLcU2ra-vn_Q,3
FXuhUIAJlIbm2MQmHMrU9A,3
JVBVN2rSuINUbe_m04kcKw,3
n2tcaVMnCkSQ58tk_DOMtQ,3
n2tc4WhZHqZgTiwjEbyLOQ,3
6_-pgmNuwbmXVdIBB4gskQ,3
35ri33SqjjjSTzmEgqsmkQ,3
JUXVJ8OdA4NIpgIMtDVOow,3
FYN7O4wrwVeGYfSjHbwTwA,3
KMVaxDxOWwMsGpLbUp_RCA,3
xROZY42FZsTCsXVRLVKZBw,3
n2N7ABWAX3nmCAIQV_V7mg,3
8XoszNLo1KeM4ePhVnnAxw,3
i2BdYwl6daYX0ObRX14t1w,3
SYX4c0ze7DaL8FFlt3WoRA,3
SYYLM2ycQP5ydx19UylrJQ,3
pyWumivtftwTsvroYWucww,3
8YlDTe5eADTN6bI7uO3Eog,3
33ij2U3rw_bMRdToCMF_YA,3
KIdpAMqxvjZcdBxrcXB1aw,3
i-PnnY7TQvVpbPIHCfBodw,3
xSHimQx_hMp7uiuQIj6FEg,3
FV4n-PzaiBi2YkYbxOULnA,3
i-hkxXeYVIBZ160yNejBOw,3
pymmyOK1XXl_OzALyVyx8Q,3
JWwNOeEbf3Hy--URO6td2A,3
vOGo9-0hWN5O0GkpkBgf3w,3
KItgMzK_mk20x-i4KA49tQ,3
KJTX_Ct2k249kDdAgNZOmw,3
i0Kr4KXpJqLcprpsdkqbBA,3
FVNu64LCxR3X5SwRKWUDjQ,3
FVVqevITLLTiWeMXklK4fg,3
SZ1RbukmZdvHgQ9hfa-gsw,3
6_fE9ilIYwQPcejvP26eMA,3
n3w2c0mfXoxKXi6DU_hOfA,3
KKZeOxZtcocF4fiz6cH3lA,3
JW96Qy44JewhfFJLGFcB3w,3
FVy-ciRsXtvhrXaolbvAHQ,3
JVxsHbAgUFEOVb_21pAZ4Q,3
8YfBmZGwIzt_YsNEjVrMVw,3
SVjE9TcxOoj3Vdv4scFm0w,3
FYzZd2mlMIPScy95UY2xkw,3
SMYXOLPyM95JvZ-oqnsWUA,3
KN5SRgW6TeyehG4sfUknrQ,3
395d7enWm6w27nTZTdJ0Gg,3
n10ZO6Bx75kqYtQg6pkJdg,3
xPUAToEmtkJlRjIKDkpWIQ,3
Faks47TWwTjKgqR_dUoqbw,3
nc6PgMSItxwf6ZXJ-GgX6A,3
uAMmi66lcDMTjXC32pMAbQ,3
n1-nH_JdJCxYd-hysRjdrw,3
JTZXmX7Tax6civ24ckpv5A,3
KQXe_4-MC4aJbh0mGH7Q0A,3
KQt1kLSuGoJknaMAgZ8cAA,3
vPhd2HKyST5AFrjQ0foQ0Q,3
39mtVr_t5JG9jkpNUFDgew,3
SObpwKkKuIF0IR9WH5QP6Q,3
KQxt2ebsxLnemXh-knukng,3
SO48K1IY_XCiUBzinT60lQ,3
Fb2YgWYhhYeysvcNkWeG2g,3
KQyUfzT7-8_9IpiAFopVrw,3
n0CdVw9AEmVRAIy7i1F6ag,3
KRBM_ggCJbif3mOAseT_5w,3
6YGx6zF5RY-rt1kOn5GaDg,3
ncWR7cs583zxVyPcooZ7-g,3
JSghkWXZ1OB5EgAMs0NBgw,3
pvNLUAKJDDe5sxlZlZhsPQ,3
i5oDlZUnLvsEBkEEc01Lzw,3
392YmrlTOmP1j2u1CFDsFA,3
KPdTb5h_516MUyQ1OAcS1w,3
6wdNpMsaO_hvmMS42F_eXA,3
SVOyn20RdaImmczceZlPYg,3
xR812rwwVSK4MQcB8QsEnQ,3
KN8xrxTa4R31xgSRShAiBA,3
6ZUA0v_dQnBZEf5YQ6J-NA,3
8XXOv_r7y7zCZy1CxnTPtg,3
xQw6RQO2pYhv-AAmXYzUAA,3
FZuV3X4DI2iRWYGrforBMA,3
SUNmD8Trn36q8RmLU6P-Lg,3
37HHIDjcOj5oEZBcVev_Sg,3
8XKjKN7SR5f448wy8OjtUg,3
SU1lXiq-sgtY8-JuQozVvw,3
pwH7X89GPub8ycPeiPF8YA,3
u9ms1KiQsHi7CrI207dE2A,3
xQVbZqeBXVvTNFp1H_UlhA,3
nbg5MpzJRpJQPFliF-_rsg,3
JU4QWMtJW0yiyS9W7dAFpQ,3
SSai73cOXO0BEiYDz0w8cg,3
SRf3Xjx0swUdHaDfz85lqA,3
KP3GeBO4F4FvfOSaosl1jQ,3
vAHHgr3Nem-IjbjqemQ5uA,3
38dtPdTbGxEzpvDHN9J7Rw,3
n16W6gHg8DAwcYRUhzwNFw,3
hgD3W7c7hsSzQxm-TqH6NA,3
u4jFOo4iV-tw9yX5C-dVsg,3
T2hA7K7oKnGK6Comb1sR4A,3
6lQkmZZiqQp4KkQNLAcJsg,3
JtpA1yIpBQdhlXA9ZVOpHw,3
JuBPpEXOatPDBvoMm0WT8g,3
JuL0FCffA9l-yCkXxKip8w,3
JuNUG_-gnOMy2Yc5Kt8qPg,3
8l7OrBw1J6loX25NiL0L5w,3
hH3W19pgr3ParNxIqRwYjQ,3
6qfdLP7dEeGkvJnTIEqCjQ,3
2c7qkJxkNUi8WLp1HlrjQw,3
JuUuSxal5n7FqM8PfzmIDA,3
nTr6IGuYRYOQhU2Cej_fTg,3
nTry5c0z1cn4kT4OBiSEAw,3
nLdek_78OWlVqmh2gphx8g,3
nL_Q5nHbdHyF1VQGjvIDfA,3
u0Cz1KIzD4CuJAkYwBtQSA,3
JhTK4wqePjAEONrFG8PlBA,3
6leRV7IyumdJq8KxScBqaQ,3
2ci-E1rGWQEk4-UuEq64Ew,3
Eu4v2EkfpwGmz6UTOxCocQ,3
Tg1R3TlB_8R3tP2c-_7bCQ,3
Tfngkf5gfs2FRVS1L5xxfg,3
TeuPXsRDD34CveG1f-mTWw,3
2d5pXK4LYXX_LZysLWp9-Q,3
qHQTp_4sZjvtHL2kn3tZrw,3
Tig7Ss8Huf4t5uO-iw56YQ,3
TitgyOJK_bkIkrQ89Eyfxg,3
TiwQLpXnDmjmiz6sJtktHQ,3
6luLoOOrdHsX4o2HFXNORg,3
hEoCgGklQtYQzgAPeIaWTw,3
Tl_Tdn-HOeh4UFrQ-M_lng,3
hFOD9Zf6MFhm-0FT3jNY2g,3
EruGs8FNIyzMnks_llwAPg,3
Jt4M2cS_AaW93ABPHIGgBw,3
2_nQyd3iKDTQsEHNg6ahFw,3
6qUDZe02qyNi-q9DTQgOmQ,3
JiLtXS9q-vnKggrPNAnVEQ,3
2a4vB0kvaTAT6x1evWGvPg,3
2aDo8MlOkRoLYbG4xX6Aqg,3
Tk0S72jSlnleZA1uxfNn_A,3
hG7-EjkWG067DzNkzGjagg,3
hFh4aTt5BhiuAXdvix52pQ,3
xjIVXs-6v1mhClbi2c3qrA,3
2aKfrOkUAM3m6PHJ6GqG4A,3
hG0xduxBGP8UNpl5yKPOAQ,3
EsRwNtKfEBSm1OcZiLPDYA,3
EsmHoc01UVXQHOfleQ5PLA,3
JiCxqBD3jG01MOyqtfuStw,3
Tj1s-quZXP9r-5R2xgUo_Q,3
8lU-E0MrhXSACUSelEjyzA,3
hG4rMlxYLZc3zJOIAN2dQg,3
xhn7l8vk2GlIY2ErkAE5jw,3
EuNepiXDfrEBAh8rrjhXxA,3
Tm6ImZX6E75a-wvWLHoO_Q,3
TejtemosB9xICAU-s-auQQ,3
JwvvwlWgYLnjrqD15TAWzA,3
TbPMnFpm2vmdSqkvG0nyIA,3
2eOEOqoo7yrq0wfsrkfxnA,3
TapXvuOEC3qGGmlf03INnA,3
JgI81IdqLHKl_jhR0gw1MA,3
EvgRJ-09uavss9YNgnAq7A,3
qG34-3lI16oQuyC8MviJuw,3
EvjOPotlf9pXRXzVvN4GaA,3
2em2rk253ycFjGbSnvlMsQ,3
8kEVCVSj-liJCWHq8fYqVA,3
8k8E1PW_lJ1x6EC5UFyb8w,3
2eviRn5cxFoS9Hr8N2kO8A,3
JxMVVdtl1XGLZ3x8Y2Vm6w,3
nJnWPbMbmnW2YTn-NtzW9g,3
Ta2VE7WkhWPmstlok8hefA,3
T_keGHMQHpglP8nTLe9w-g,3
hMFfLeEpEhbzfbRJlvfUpA,3
hMJUpfIKTSq4tiPQDkoK3Q,3
vHbzv8BbpcoWRb8YMT9w3Q,3
JxV7r92Upwo3PyysqFW51Q,3
2fNX80J-JytS3wGrQQkQQg,3
nJY40PAD0Op_jJN-zPxb8g,3
JxpoPGji_YnamJccxaynoQ,3
hKOH2jIvHB9Xy4S4Gb7-rA,3
hKFn3XIgcpJggn7icGMZSQ,3
qGVhh610dEV30zqokSuCMA,3
Tddv0HugM62VtkrJnAhMFw,3
qHLGXh0ZS0iDOd4d-xmw1g,3
2dAnLKkPlBx8IC3TNM7r2Q,3
vHQ_RMQQ_QCuUGXDQNpGNA,3
xhly1r_gnd5so5fcHMqpag,3
qHCSDeitta5EeBcJNyXySg,3
hJEGysaojsup2nhVtXJE6Q,3
2deXhtC3uXIarPRM_Im-yA,3
JwS0ji7q77VelFADHDhPRg,3
JwY7Y-wLKkkbVvAECoAdiw,3
EuYdJeX1EPC3TH_D8FJPKA,3
8kUTYaMe3F7tVDrztrC7fw,3
qGYr1hnynJZgmmBNfF54Wg,3
JwaF-4Md76jgIHFK-ixwnA,3
hJmincMUO_pJb5YvH7yO9Q,3
xhSnRth6oMg9KhLZojVkww,3
nKDVg_DMX0tijfZBEaL_yQ,3
hJtoREjOcOxKIuKWPwPBzA,3
TcfsmWglypPycdGnIZw3FQ,3
EvUrDIQTynNG8k86QZpzIw,3
hK2wl4LQoInUU-iAN3qxCA,3
6r--k1bYvJbfU1Xufw3oEA,3
JwjZgj8CdjU1YtWKlGFe1g,3
Tlx0CVjND3ytUg-ti_Jakw,3
8mSdVzs3EPJwr_dDZ44atQ,3
8jkCh4MKxS126H-ld-AFYw,3
nPYopkiDSS_aLxboOzsiKQ,3
tyoCkkkBnyOJpynzrnYikQ,3
JoNM7Tuwvb7huKYDMNsfPw,3
Ty9WWJ3OmDg8UbiTA8Eufw,3
h7JTaENOoeSLU7OM9CYUfA,3
h7K6GdRzkuUFV_DFAhg9-A,3
JkkazxGDTPQV-9670qxx3w,3
h7WmwqMeNcg0ZArxLplQ4Q,3
xmWaBhJuOtaYlvGvpjDqSA,3
vFE4CZVWr7kdb60WlmQWhg,3
xmOV2V7MHk8u2IHkLZrU4w,3
qLyKAk161-nLXjgsESL0SQ,3
TxT_MtoGzgGwDpdLGzp5hQ,3
2X3sYDb2wORzDDwNZP33WA,3
8odmx3o46Xyk3Aiy_yISYA,3
h8-gVdtAWiUxFaIS6MmcFg,3
vElLAHG8b-JjRt9NuJVoJg,3
xm5jtS2SxyYuSgTfVgkuSg,3
Jo_ktv8HfwAMwKJU8-B63A,3
